RCPT_YR,CGG_CD,CGG_NM_EN,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,CODE,BLDG_NM,CGG_NM
2025,11500,Gangseo-gu,10800,Gonghang-dong,1.0,Land,661.0,10.0,2025-01-12,23300,27.84,17.0,3.0,,,2012.0,Multiplex House,Brokerage Transaction,서울 강서구,1150010800,Eco House,강서구
2025,11710,Songpa-gu,11100,Bangi-dong,1.0,Land,50.0,0.0,2025-01-12,20700,18.068,30.6725,14.0,,,2019.0,Officetel,Brokerage Transaction,서울 송파구,1171011100,Jamsil El First Officetel,송파구
2025,11440,Mapo-gu,12300,Mangwon-dong,1.0,Land,521.0,0.0,2025-01-12,146000,84.553,0.0,18.0,,,2019.0,Apartment,Brokerage Transaction,서울 마포구,1144012300,Mapo Han River Eye Park,마포구
2025,11200,Seongdong-gu,11400,Seongsu-dong1(il)-ga,1.0,Land,718.0,0.0,2025-01-12,488000,140.309,0.0,20.0,,,2017.0,Apartment,Brokerage Transaction,서울 성동구,1120011400,Trimase,성동구
2025,11680,Gangnam-gu,10500,Samseong-dong,1.0,Land,157.0,14.0,2025-01-12,33000,18.37,25.03,8.0,,,2019.0,Officetel,Direct Transaction,,1168010500,Hyundai Sun & Ville Samsung Station,강남구
2025,11500,Gangseo-gu,10900,Banghwa-dong,1.0,Land,579.0,0.0,2025-01-12,82500,84.93,0.0,10.0,,,2004.0,Apartment,Brokerage Transaction,서울 강서구,1150010900,Hanjin Rose Hill,강서구
2025,11710,Songpa-gu,11200,Ogeum-dong,1.0,Land,138.0,0.0,2025-01-12,76000,59.72,0.0,2.0,,,2001.0,Apartment,Brokerage Transaction,서울 송파구,1171011200,Alliance,송파구
2025,11590,Dongjak-gu,10400,Bon-dong,1.0,Land,492.0,0.0,2025-01-12,107000,59.984,0.0,16.0,,,2004.0,Apartment,Brokerage Transaction,서울 동작구,1159010400,Samsung Raemian,동작구
2025,11680,Gangnam-gu,11400,Irwon-dong,1.0,Land,719.0,0.0,2025-01-12,164000,59.76,0.0,10.0,,,1994.0,Apartment,Brokerage Transaction,서울 강남구,1168011400,Blue Village Apartment 101 ~ 111,강남구
2025,11350,Nowon-gu,10400,Hagye-dong,1.0,Land,273.0,0.0,2025-01-12,50500,49.5,0.0,11.0,,,1989.0,Apartment,Brokerage Transaction,서울 노원구,1135010400,Rose (Siyoung 6),노원구
2025,11440,Mapo-gu,10800,Daeheung-dong,1.0,Land,806.0,0.0,2025-01-11,204000,84.98,0.0,6.0,,20250123.0,2020.0,Apartment,Brokerage Transaction,서울 마포구,1144010800,Mapograngai,마포구
2025,11710,Songpa-gu,10800,Munjeong-dong,1.0,Land,150.0,0.0,2025-01-11,242000,158.705,0.0,5.0,,,1988.0,Apartment,Brokerage Transaction,서울 송파구,1171010800,Olympic Family Town,송파구
2025,11470,Yangcheon-gu,10300,Sinwol-dong,1.0,Land,45.0,24.0,2025-01-11,13500,36.32,241.0,3.0,,20250203.0,1987.0,Multiplex House,Brokerage Transaction,서울 양천구,1147010300,Cheongsan Villa (45-24),양천구
2025,11350,Nowon-gu,10200,Wolgye-dong,1.0,Land,950.0,0.0,2025-01-11,72300,84.909,0.0,4.0,,20250123.0,2017.0,Apartment,Brokerage Transaction,"서울 노원구, 서울 도봉구",1135010200,Nokcheon Station Doosan Wive Apartment,노원구
2025,11290,Seongbuk-gu,13300,Jeongneung-dong,1.0,Land,1014.0,0.0,2025-01-11,55250,59.9,0.0,15.0,,20250115.0,1999.0,Apartment,Brokerage Transaction,서울 성북구,1129013300,Jeongneung Sky Ssangyong Apartment,성북구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,535.0,0.0,2025-01-11,142500,84.803,0.0,22.0,,20250325.0,2016.0,Apartment,Brokerage Transaction,서울 동작구,1159010200,Doosan We've Treasure 2nd,동작구
2025,11440,Mapo-gu,11200,Hyeonseok-dong,1.0,Land,225.0,0.0,2025-01-11,185000,84.96,0.0,13.0,,20250123.0,2016.0,Apartment,Brokerage Transaction,서울 마포구,1144011200,Raemian Wellstream,마포구
2025,11230,Dongdaemun-gu,10400,Jeonnong-dong,1.0,Land,6.0,0.0,2025-01-11,46500,44.24,0.0,15.0,,20250115.0,1992.0,Apartment,Brokerage Transaction,서울 동대문구,1123010400,Jeonnong Woo Sung,동대문구
2025,11230,Dongdaemun-gu,11000,Imun-dong,1.0,Land,225.0,0.0,2025-01-11,77000,59.958,0.0,10.0,,20250226.0,2003.0,Apartment,Brokerage Transaction,서울 동대문구,1123011000,Daelim e-comfortable world,동대문구
2025,11410,Seodaemun-gu,11900,Bukgajwa-dong,1.0,Land,296.0,17.0,2025-01-11,12000,47.87,23.0,-1.0,,20250123.0,2002.0,Multiplex House,Brokerage Transaction,서울 서대문구,1141011900,(296-17),서대문구
2025,11590,Dongjak-gu,10100,Noryangjin-dong,,,,,2025-01-11,143000,317.23,178.0,0.0,,,1988.0,Detached House,Brokerage Transaction,서울 동작구,1159010100,Nan,동작구
2025,11380,Eunpyeong-gu,10900,Sinsa-dong,1.0,Land,155.0,1.0,2025-01-11,45000,61.32,0.0,3.0,,20250122.0,1988.0,Apartment,Brokerage Transaction,서울 은평구,1138010900,divinity,은평구
2025,11140,Jung-gu,16200,Sindang-dong,1.0,Land,844.0,0.0,2025-01-11,106500,59.94,0.0,16.0,,20250114.0,2002.0,Apartment,Brokerage Transaction,서울 중구,1114016200,Namsan Town,중구
2025,11740,Gangdong-gu,10800,Seongnae-dong,,,,,2025-01-11,105000,254.41,116.0,0.0,,,1996.0,Detached House,Brokerage Transaction,"서울 강남구, 서울 송파구",1174010800,Nan,강동구
2025,11560,Yeongdeungpo-gu,12000,Mullae-dong 2(i)-ga,1.0,Land,35.0,0.0,2025-01-11,75000,58.52,0.0,10.0,,20250305.0,1983.0,Apartment,Brokerage Transaction,서울 영등포구,1156012000,male,영등포구
2025,11140,Jung-gu,16300,Heungin-dong,1.0,Land,142.0,1.0,2025-01-11,29000,23.82,0.0,7.0,,20250117.0,2018.0,Apartment,Brokerage Transaction,서울 성동구,1114016300,Withersheim,중구
2025,11230,Dongdaemun-gu,10400,Jeonnong-dong,1.0,Land,6.0,0.0,2025-01-11,46500,126.63,0.0,15.0,,20250321.0,1992.0,Apartment,Brokerage Transaction,서울 동대문구,1123010400,Jeonnong Woo Sung,동대문구
2025,11320,Dobong-gu,10600,Banghak-dong,,,,,2025-01-11,34000,68.02,99.0,0.0,,,1985.0,Detached House,Brokerage Transaction,서울 도봉구,1132010600,Nan,도봉구
2025,11440,Mapo-gu,10200,Gongdeok-dong,1.0,Land,43.0,0.0,2025-01-11,125500,59.97,0.0,8.0,,20250210.0,2004.0,Apartment,Brokerage Transaction,서울 마포구,1144010200,Gongdeok 2 Samsung Raemian,마포구
2025,11230,Dongdaemun-gu,10500,Dapsipni-dong,1.0,Land,1009.0,0.0,2025-01-11,109500,59.94,0.0,25.0,,,2018.0,Apartment,Brokerage Transaction,서울 동대문구,1123010500,Hillstate Cheonggye,동대문구
2025,11230,Dongdaemun-gu,10400,Jeonnong-dong,1.0,Land,6.0,0.0,2025-01-11,46500,44.24,0.0,15.0,,20250321.0,1992.0,Apartment,Brokerage Transaction,서울 동대문구,1123010400,Jeonnong Woo Sung,동대문구
2025,11380,Eunpyeong-gu,10200,Nokbeon-dong,1.0,Land,282.0,0.0,2025-01-11,119800,84.898,0.0,10.0,,,2019.0,Apartment,Brokerage Transaction,서울 은평구,1138010200,Hillstate Nokburn,은평구
2025,11440,Mapo-gu,10200,Gongdeok-dong,1.0,Land,43.0,0.0,2025-01-11,125500,59.97,0.0,8.0,,20250210.0,2004.0,Apartment,Brokerage Transaction,서울 마포구,1144010200,Gongdeok 2 Samsung Raemian,마포구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,531.0,0.0,2025-01-11,126000,59.775,0.0,7.0,,,2012.0,Apartment,Brokerage Transaction,서울 동작구,1159010200,Hillstate Sangdo Central Park,동작구
2025,11680,Gangnam-gu,11000,Apgujeong-dong,1.0,Land,490.0,0.0,2025-01-11,400000,78.05,0.0,2.0,,20250319.0,1977.0,Apartment,Brokerage Transaction,서울 강남구,1168011000,Hanyang 1st (Yeongdong Hanyang),강남구
2025,11620,Gwanak-gu,10100,Bongcheon-dong,2.0,Mountain,101.0,0.0,2025-01-11,126690,84.95,0.0,4.0,Occupancy Right,,0.0,Apartment,Brokerage Transaction,"서울 관악구, 서울 서초구",1162010100,Hillstate Gwanak Cent CL,관악구
2025,11740,Gangdong-gu,10900,Cheonho-dong,1.0,Land,322.0,6.0,2025-01-11,35000,50.35,29.0,4.0,,20250314.0,2010.0,Multiplex House,Brokerage Transaction,서울 강동구,1174010900,Ecoville,강동구
2025,11590,Dongjak-gu,10500,Heukseok-dong,1.0,Land,335.0,0.0,2025-01-11,178000,84.84,0.0,9.0,,,2011.0,Apartment,Brokerage Transaction,서울 동작구,1159010500,Black Han Gangsen Treville,동작구
2025,11650,Seocho-gu,10800,Seocho-dong,1.0,Land,1754.0,0.0,2025-01-11,292000,84.17,0.0,24.0,,20250203.0,2018.0,Apartment,Brokerage Transaction,서울 서초구,1165010800,Raemian Seocho Estage S,서초구
2025,11230,Dongdaemun-gu,10900,Hwigyeong-dong,1.0,Land,319.0,5.0,2025-01-11,7200,13.86,19.02,6.0,,,2002.0,Officetel,Brokerage Transaction,서울 동대문구,1123010900,Hwigyeong -dong Co -Up Residence,동대문구
2025,11230,Dongdaemun-gu,10500,Dapsipni-dong,1.0,Land,998.0,0.0,2025-01-11,112500,84.91,0.0,13.0,,20250319.0,2007.0,Apartment,Brokerage Transaction,서울 동대문구,1123010500,Doosan Weave,동대문구
2025,11350,Nowon-gu,10300,Gongneung-dong,1.0,Land,742.0,0.0,2025-01-11,66400,73.18,0.0,4.0,,,1995.0,Apartment,Brokerage Transaction,"경기 구리시, 서울 노원구",1135010300,Hyosung Apartment,노원구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,140.0,0.0,2025-01-11,143000,84.69,0.0,17.0,,20250205.0,1997.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Garak (1st) Ssangyong Apartment,송파구
2025,11305,Gangbuk-gu,10200,Beon-dong,1.0,Land,418.0,3.0,2025-01-11,51500,71.05,0.0,15.0,,,2005.0,Apartment,Brokerage Transaction,서울 강북구,1130510200,Hyosung Neoine Telian,강북구
2025,11740,Gangdong-gu,10200,Godeok-dong,1.0,Land,693.0,0.0,2025-01-11,145000,59.508,0.0,4.0,,20250213.0,2019.0,Apartment,Brokerage Transaction,서울 강동구,1174010200,Godeok Grasium,강동구
2025,11410,Seodaemun-gu,11700,Yeonhui-dong,1.0,Land,613.0,3.0,2025-01-11,16000,59.88,27.0,-1.0,,,1999.0,Multiplex House,Brokerage Transaction,서울 서대문구,1141011700,Hoeryong Villa,서대문구
2025,11740,Gangdong-gu,10700,Amsa-dong,1.0,Land,422.0,12.0,2025-01-11,48500,41.69,26.0,6.0,,20250217.0,2022.0,Multiplex House,Direct Transaction,,1174010700,Thenest,강동구
2025,11620,Gwanak-gu,10200,Sillim-dong,1.0,Land,415.0,51.0,2025-01-11,24500,36.48,28.0,2.0,,,1990.0,Multiplex House,Brokerage Transaction,"서울 관악구, 서울 성동구",1162010200,Emperor (415-51),관악구
2025,11290,Seongbuk-gu,13200,Bomun-dong 3(sam)-ga,1.0,Land,230.0,0.0,2025-01-11,86000,84.904,0.0,1.0,,20250210.0,2013.0,Apartment,Brokerage Transaction,서울 성북구,1129013200,Bomun in this side,성북구
2025,11410,Seodaemun-gu,11100,Hongje-dong,1.0,Land,473.0,0.0,2025-01-11,114000,84.972,0.0,15.0,,,2020.0,Apartment,Brokerage Transaction,"서울 서대문구, 서울 송파구",1141011100,Hongje Central IPARK,서대문구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,535.0,0.0,2025-01-11,141000,84.864,0.0,22.0,,20250203.0,2016.0,Apartment,Brokerage Transaction,서울 동작구,1159010200,Doosan We've Treasure 2nd,동작구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,343.0,49.0,2025-01-11,21500,22.49,0.0,6.0,,,2018.0,Apartment,Brokerage Transaction,서울 금천구,1150010300,Comets,강서구
2025,11200,Seongdong-gu,11300,Oksu-dong,1.0,Land,250.0,0.0,2025-01-11,159300,84.822,0.0,3.0,,20250201.0,1999.0,Apartment,Brokerage Transaction,서울 성동구,1120011300,Corn Samsung,성동구
2025,11530,Guro-gu,10700,Gaebong-dong,1.0,Land,480.0,0.0,2025-01-11,64000,59.49,0.0,17.0,,,2001.0,Apartment,Brokerage Transaction,서울 구로구,1153010700,Hyundai Home Town,구로구
2025,11740,Gangdong-gu,10700,Amsa-dong,1.0,Land,422.0,12.0,2025-01-11,48500,41.69,26.0,6.0,,20250217.0,2022.0,Multiplex House,Direct Transaction,,1174010700,Thenest,강동구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,214.0,433.0,2025-01-11,13000,24.27,18.0,-1.0,,,1990.0,Multiplex House,Brokerage Transaction,서울 동작구,1159010200,Hyundai Heights Villa (101),동작구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,57.0,23.0,2025-01-11,23800,62.1,29.0,1.0,,,2000.0,Multiplex House,Brokerage Transaction,서울 강서구,1150010300,Hyundai Villana-dong (57-23),강서구
2025,11710,Songpa-gu,10300,Pungnap-dong,1.0,Land,260.0,0.0,2025-01-11,140000,114.56,0.0,4.0,,,1999.0,Apartment,Brokerage Transaction,서울 송파구,1171010300,Modern Riverville 1 District,송파구
2025,11200,Seongdong-gu,11500,Seongsu-dong2(i)-ga,1.0,Land,834.0,0.0,2025-01-11,156500,84.98,0.0,20.0,,,2003.0,Apartment,Brokerage Transaction,서울 성동구,1120011500,Hyundai I-PARK,성동구
2025,11215,Gwangjin-gu,10400,Gwangjang-dong,1.0,Land,484.0,0.0,2025-01-11,118800,59.67,0.0,19.0,,,1990.0,Apartment,Brokerage Transaction,"서울 광진구, 서울 송파구",1121510400,Hyundai 3,광진구
2025,11680,Gangnam-gu,11000,Apgujeong-dong,1.0,Land,448.0,0.0,2025-01-11,500000,105.31,0.0,7.0,,,1983.0,Apartment,Brokerage Transaction,서울 강남구,1168011000,Hyundai 13th (208 ~ 211),강남구
2025,11380,Eunpyeong-gu,10900,Sinsa-dong,1.0,Land,359.0,0.0,2025-01-11,59800,84.17,0.0,12.0,,,1997.0,Apartment,Brokerage Transaction,서울 은평구,1138010900,Hyundai 1,은평구
2025,11350,Nowon-gu,10200,Wolgye-dong,1.0,Land,929.0,0.0,2025-01-11,60000,84.98,0.0,15.0,,,2000.0,Apartment,Brokerage Transaction,서울 노원구,1135010200,hyundai,노원구
2025,11110,Jongno-gu,18700,Muak-dong,1.0,Land,82.0,0.0,2025-01-11,139900,114.9,0.0,14.0,,,2000.0,Apartment,Brokerage Transaction,서울 종로구,1111018700,hyundai,종로구
2025,11530,Guro-gu,10700,Gaebong-dong,1.0,Land,481.0,0.0,2025-01-11,77700,84.99,0.0,19.0,,,2001.0,Apartment,Brokerage Transaction,서울 구로구,1153010700,hyundai,구로구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-01-11,230000,84.98,0.0,5.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-01-11,201250,59.96,0.0,12.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-01-11,175000,49.29,0.0,10.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-01-11,130500,39.1,0.0,4.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11200,Seongdong-gu,10700,Haengdang-dong,1.0,Land,346.0,0.0,2025-01-11,110000,59.96,0.0,25.0,,,2000.0,Apartment,Brokerage Transaction,서울 성동구,1120010700,Haengdang Hanjin Town,성동구
2025,11200,Seongdong-gu,10700,Haengdang-dong,1.0,Land,346.0,0.0,2025-01-11,110500,59.96,0.0,7.0,,,2000.0,Apartment,Brokerage Transaction,서울 성동구,1120010700,Haengdang Hanjin Town,성동구
2025,11200,Seongdong-gu,10700,Haengdang-dong,1.0,Land,346.0,0.0,2025-01-11,114000,59.96,0.0,15.0,,,2000.0,Apartment,Brokerage Transaction,서울 성동구,1120010700,Haengdang Hanjin Town,성동구
2025,11290,Seongbuk-gu,10300,Donam-dong,1.0,Land,609.0,1.0,2025-01-11,76000,84.87,0.0,13.0,,,1998.0,Apartment,Brokerage Transaction,서울 성북구,1129010300,Hanjin (609-1),성북구
2025,11710,Songpa-gu,10100,Jamsil-dong,1.0,Land,239.0,6.0,2025-01-11,64000,43.38,0.0,3.0,,,2017.0,Apartment,Brokerage Transaction,서울 송파구,1171010100,Han Young -hae Xian Apartment,송파구
2025,11710,Songpa-gu,10400,Songpa-dong,1.0,Land,119.0,0.0,2025-01-11,138800,64.26,0.0,6.0,,,1983.0,Apartment,Brokerage Transaction,서울 송파구,1171010400,Hanyang Apartment,송파구
2025,11530,Guro-gu,10700,Gaebong-dong,1.0,Land,493.0,0.0,2025-01-11,39500,48.24,0.0,14.0,,,2018.0,Apartment,Brokerage Transaction,서울 구로구,1153010700,Hanyang i -Class,구로구
2025,11200,Seongdong-gu,10600,Sageun-dong,1.0,Land,315.0,0.0,2025-01-11,16800,18.36,0.0,5.0,,,2018.0,Apartment,Brokerage Transaction,서울 성동구,1120010600,Hanyang Malaum,성동구
2025,11680,Gangnam-gu,11000,Apgujeong-dong,1.0,Land,490.0,0.0,2025-01-11,400000,78.05,0.0,2.0,,,1977.0,Apartment,Brokerage Transaction,서울 강남구,1168011000,Hanyang 1st (Yeongdong Hanyang),강남구
2025,11620,Gwanak-gu,10200,Sillim-dong,1.0,Land,1563.0,82.0,2025-01-11,56000,84.79,0.0,6.0,,,1992.0,Apartment,Brokerage Transaction,서울 관악구,1162010200,Hanyang,관악구
2025,11530,Guro-gu,10800,Oryu-dong,1.0,Land,341.0,0.0,2025-01-11,58500,84.96,0.0,11.0,,,2002.0,Apartment,Brokerage Transaction,서울 구로구,1153010800,Hanshin Plus Town,구로구
2025,11500,Gangseo-gu,10600,Naebalsan-dong,1.0,Land,651.0,5.0,2025-01-11,26000,29.98,18.0,3.0,,,2018.0,Multiplex House,Brokerage Transaction,서울 양천구,1150010600,Hanshin Winners,강서구
2025,11260,Jungnang-gu,10300,Junghwa-dong,1.0,Land,450.0,0.0,2025-01-11,65000,59.76,0.0,7.0,,,1997.0,Apartment,Brokerage Transaction,서울 중랑구,1126010300,Hanshin Apartment Shopping Mall Dong Kindergarten -dong (103 ~ 109),중랑구
2025,11230,Dongdaemun-gu,10300,Jegi-dong,1.0,Land,1212.0,0.0,2025-01-11,90000,84.76,0.0,10.0,,,2004.0,Apartment,Brokerage Transaction,서울 동대문구,1123010300,Hanshin Apartment,동대문구
2025,11560,Yeongdeungpo-gu,12500,Yangpyeong-dong 1(il)-ga,1.0,Land,14.0,1.0,2025-01-11,71500,59.98,0.0,10.0,,,1996.0,Apartment,Brokerage Transaction,서울 영등포구,1156012500,Hanshin Public,영등포구
2025,11350,Nowon-gu,10500,Sanggye-dong,1.0,Land,995.0,0.0,2025-01-11,54250,84.84,0.0,5.0,,,1995.0,Apartment,Brokerage Transaction,서울 노원구,1135010500,Hanshin 4th,노원구
2025,11350,Nowon-gu,10400,Hagye-dong,1.0,Land,284.0,0.0,2025-01-11,30200,27.0,0.0,4.0,,,1988.0,Apartment,Brokerage Transaction,서울 노원구,1135010400,Hanshin 1,노원구
2025,11650,Seocho-gu,10600,Jamwon-dong,1.0,Land,56.0,3.0,2025-01-11,263000,84.52,0.0,4.0,,,1992.0,Apartment,Brokerage Transaction,서울 서초구,1165010600,Hanshin,서초구
2025,11170,Yongsan-gu,11500,Sancheon-dong,1.0,Land,204.0,0.0,2025-01-11,88000,59.69,0.0,6.0,,,2001.0,Apartment,Brokerage Transaction,서울 용산구,1117011500,Han River Town,용산구
2025,11560,Yeongdeungpo-gu,11400,Dangsan-dong 4(sa)-ga,1.0,Land,29.0,0.0,2025-01-11,85000,59.4,0.0,16.0,,,1999.0,Apartment,Brokerage Transaction,서울 영등포구,1156011400,Han River Apartment,영등포구
2025,11215,Gwangjin-gu,10500,Jayang-dong,1.0,Land,794.0,1.0,2025-01-11,68900,54.67,24.0,6.0,,,2022.0,Multiplex House,Brokerage Transaction,서울 광진구,1121510500,Han River Arteville,광진구
2025,11560,Yeongdeungpo-gu,12800,Yangpyeong-dong 4(sa)-ga,1.0,Land,185.0,1.0,2025-01-11,19900,29.28,15.0,5.0,,,2010.0,Multiplex House,Brokerage Transaction,서울 영등포구,1156012800,Han River Seonyuville,영등포구
2025,11170,Yongsan-gu,12500,Hangangno 2(i)-ga,1.0,Land,2.0,8.0,2025-01-11,30000,33.02,49.18,5.0,,,2005.0,Officetel,Brokerage Transaction,서울 용산구,1117012500,Han River Road Byeoksan Mega Tree,용산구
2025,11170,Yongsan-gu,12500,Hangangno 2(i)-ga,1.0,Land,2.0,8.0,2025-01-11,31000,29.54,44.01,21.0,,,2005.0,Officetel,Brokerage Transaction,서울 용산구,1117012500,Han River Road Byeoksan Mega Tree,용산구
2025,11710,Songpa-gu,10300,Pungnap-dong,1.0,Land,508.0,0.0,2025-01-11,124000,84.76,0.0,14.0,,,1995.0,Apartment,Brokerage Transaction,서울 송파구,1171010300,Han River,송파구
2025,11500,Gangseo-gu,10100,Yeomchang-dong,1.0,Land,260.0,0.0,2025-01-11,72520,37.74,48.85,9.0,,,2023.0,Officetel,Direct Transaction,,1150010100,Han River Brooklyn Heights,강서구
2025,11170,Yongsan-gu,12900,Ichon-dong,1.0,Land,404.0,0.0,2025-01-11,168000,59.88,0.0,4.0,,,1998.0,Apartment,Brokerage Transaction,서울 용산구,1117012900,Hangaram,용산구
2025,11170,Yongsan-gu,12900,Ichon-dong,1.0,Land,404.0,0.0,2025-01-11,177000,59.88,0.0,15.0,,,1998.0,Apartment,Brokerage Transaction,서울 용산구,1117012900,Hangaram,용산구
2025,11650,Seocho-gu,10800,Seocho-dong,1.0,Land,1674.0,5.0,2025-01-11,28200,24.12,40.19,10.0,,,2013.0,Officetel,Brokerage Transaction,서울 서초구,1165010800,Harim International Officetel,서초구
2025,11260,Jungnang-gu,10200,Sangbong-dong,1.0,Land,500.0,0.0,2025-01-11,118000,107.12,0.0,22.0,,,2013.0,Apartment,Brokerage Transaction,서울 중랑구,1126010200,Premiers Amko,중랑구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,199.0,0.0,2025-01-11,130500,84.67,0.0,3.0,,,1985.0,Apartment,Brokerage Transaction,"경기 남양주시, 서울 송파구",1171010700,Plaza,송파구
2025,11350,Nowon-gu,10200,Wolgye-dong,1.0,Land,944.0,0.0,2025-01-11,83000,84.303,0.0,9.0,,,2005.0,Apartment,Brokerage Transaction,"서울 노원구, 서울 도봉구",1135010200,Poonglim I One,노원구
2025,11350,Nowon-gu,10500,Sanggye-dong,1.0,Land,680.0,0.0,2025-01-11,90000,59.99,0.0,21.0,,,2020.0,Apartment,Brokerage Transaction,서울 노원구,1135010500,Forenano One,노원구
2025,11410,Seodaemun-gu,11100,Hongje-dong,1.0,Land,312.0,243.0,2025-01-11,50000,84.4,0.0,3.0,,,2004.0,Apartment,Brokerage Transaction,서울 서대문구,1141011100,Park Hill,서대문구
2025,11710,Songpa-gu,10200,Sincheon-dong,1.0,Land,17.0,0.0,2025-01-11,273000,121.63,0.0,28.0,,,2008.0,Apartment,Brokerage Transaction,서울 송파구,1171010200,Parkrio,송파구
2025,11710,Songpa-gu,10200,Sincheon-dong,1.0,Land,17.0,0.0,2025-01-11,220000,84.9,0.0,17.0,,,2008.0,Apartment,Brokerage Transaction,서울 송파구,1171010200,Parkrio,송파구
2025,11710,Songpa-gu,10200,Sincheon-dong,1.0,Land,17.0,0.0,2025-01-11,203000,59.95,0.0,15.0,,,2008.0,Apartment,Brokerage Transaction,서울 송파구,1171010200,Parkrio,송파구
2025,11710,Songpa-gu,10100,Jamsil-dong,1.0,Land,35.0,0.0,2025-01-11,218000,59.88,0.0,23.0,,,2007.0,Apartment,Brokerage Transaction,서울 송파구,1171010100,Trial,송파구
2025,11680,Gangnam-gu,10100,Yeoksam-dong,1.0,Land,709.0,5.0,2025-01-11,248000,70.833,0.0,20.0,,,2014.0,Apartment,Brokerage Transaction,서울 강남구,1168010100,Tehran I -Park,강남구
2025,11500,Gangseo-gu,10100,Yeomchang-dong,1.0,Land,263.0,0.0,2025-01-11,71000,58.87,0.0,12.0,,,1994.0,Apartment,Brokerage Transaction,서울 강서구,1150010100,Taejin Han Sol,강서구
2025,11305,Gangbuk-gu,10300,Suyu-dong,1.0,Land,190.0,27.0,2025-01-11,20000,53.18,25.0,4.0,,,2003.0,Multiplex House,Brokerage Transaction,서울 강북구,1130510300,Taeyoung Sweetville,강북구
2025,11320,Dobong-gu,10500,Ssangmun-dong,1.0,Land,533.0,7.0,2025-01-11,30700,49.549,38.0,3.0,,,2017.0,Multiplex House,Brokerage Transaction,서울 강북구,1132010500,Taelim Lavitium,도봉구
2025,11680,Gangnam-gu,11800,Dogok-dong,1.0,Land,467.0,0.0,2025-01-11,277500,84.16,0.0,32.0,,,2002.0,Apartment,Brokerage Transaction,서울 강남구,1168011800,Tower Palace 1,강남구
2025,11710,Songpa-gu,11100,Bangi-dong,1.0,Land,212.0,8.0,2025-01-11,140000,84.95,0.0,7.0,,,1991.0,Apartment,Brokerage Transaction,서울 송파구,1171011100,Kolon Apartment,송파구
2025,11710,Songpa-gu,11100,Bangi-dong,1.0,Land,212.0,8.0,2025-01-11,137500,84.95,0.0,5.0,,,1991.0,Apartment,Brokerage Transaction,서울 송파구,1171011100,Kolon Apartment,송파구
2025,11560,Yeongdeungpo-gu,11400,Dangsan-dong 4(sa)-ga,1.0,Land,1.0,2.0,2025-01-11,25800,40.28,51.33,12.0,,,2005.0,Officetel,Brokerage Transaction,서울 영등포구,1156011400,Kolon Starpolis,영등포구
2025,11545,Geumcheon-gu,10300,Siheung-dong,1.0,Land,837.0,5.0,2025-01-11,31500,38.46,23.0,4.0,,,2015.0,Multiplex House,Brokerage Transaction,서울 금천구,1154510300,Chelsea House,금천구
2025,11260,Jungnang-gu,10100,Myeonmok-dong,1.0,Land,113.0,55.0,2025-01-11,38000,28.08,17.0,5.0,,,2022.0,Multiplex House,Direct Transaction,,1126010100,Cheongun Myung -ga,중랑구
2025,11470,Yangcheon-gu,10300,Sinwol-dong,1.0,Land,45.0,24.0,2025-01-11,13500,36.32,30.0,3.0,,,1987.0,Multiplex House,Brokerage Transaction,서울 양천구,1147010300,Cheongsan Villa (45-24),양천구
2025,11140,Jung-gu,16200,Sindang-dong,1.0,Land,852.0,0.0,2025-01-11,152000,84.96,0.0,13.0,,,2011.0,Apartment,Brokerage Transaction,서울 중구,1114016200,Claim E comfortable world,중구
2025,11230,Dongdaemun-gu,10500,Dapsipni-dong,1.0,Land,497.0,23.0,2025-01-11,40800,30.42,0.0,16.0,,,2015.0,Apartment,Brokerage Transaction,서울 동대문구,1123010500,Cheonggye Prugio City,동대문구
